77,62,57
77,60,57
77,62,57
77,63,59
76,60,61
77,58,61
78,60,56
80,60,55
79,59,58
79,62,57
79,59,59
80,60,58
79,60,58
79,61,58
80,62,57
79,62,56
79,59,60
78,61,60
79,60,60
78,59,62
79,62,57
78,62,56
78,60,60
76,58,61
77,60,59
77,60,60
79,63,55
79,61,55
78,58,60
77,57,61
79,61,59
80,63,56
79,63,56
79,61,60
78,62,60
80,62,56
81,61,56
81,61,56
78,61,56
79,61,56
77,63,58
78,62,58
81,63,51
81,61,53
82,61,56
78,61,58
76,63,58
80,62,59
80,62,55
76,61,60
77,60,61
77,59,62
78,60,60
76,57,60
76,61,57
78,62,57
79,63,55
81,60,55
79,57,59
80,57,60
78,58,63
76,61,60
76,64,55
77,64,53
77,65,56
70,59,57
72,59,54
70,59,55
66,59,59
74,63,51
75,60,52
75,58,56
77,56,56
75,56,59
76,59,55
