75,58,55
77,60,51
78,60,50
80,58,54
78,58,57
79,59,53
76,58,55
78,59,54
80,57,55
78,58,56
81,58,52
81,59,50
79,56,58
81,55,58
80,60,52
81,60,50
81,59,52
80,61,55
79,61,56
81,61,53
79,63,53
80,59,56
81,58,59
81,58,60
80,61,57
80,62,57
79,59,58
79,61,58
81,62,55
82,61,56
81,61,58
80,61,58
79,59,62
78,62,61
79,61,60
79,60,61
82,61,57
80,60,61
80,58,63
80,62,58
81,62,57
80,61,59
82,61,58
81,61,57
81,60,59
79,62,59
81,63,57
80,62,59
79,64,57
82,66,53
81,61,60
80,61,60
82,61,57
82,59,60
78,61,61
79,61,61
79,62,59
73,56,58
71,59,57
74,58,57
76,58,51
79,61,48
77,60,53
75,60,54
75,59,54
75,61,51
78,61,50
79,61,50
79,58,56
79,57,56
78,56,58
78,57,58
80,58,57
79,59,56
78,59,58
80,58,56
80,56,55
81,59,54
79,61,55
79,60,55
80,60,54
80,60,55
80,63,53
80,61,55
79,60,57
81,59,57
81,60,59
81,59,58
81,62,55
80,62,56
80,62,57
79,62,58
81,60,58
80,62,56
81,64,53
80,60,58
80,62,57
82,66,52
82,63,57
82,62,59
81,61,58
81,60,62
81,60,61
80,61,62
81,61,61
80,61,61
82,60,61
80,61,60
82,60,60
82,63,55
81,63,58
79,61,64
78,64,60
81,62,58
82,60,61
81,61,61
81,62,58
79,62,60
79,62,62
76,61,63
78,63,60
73,59,53
74,61,54
75,61,51
76,60,52
79,59,52
76,60,55
75,60,55
79,60,51
78,63,48
78,58,55
77,59,55
78,61,52
80,60,52
82,61,48
81,61,51
80,61,54
79,62,53
77,56,61
79,59,57
81,61,52
78,59,60
78,61,57
79,61,56
81,60,56
81,62,53
80,61,55
83,62,49
82,59,56
80,61,57
80,58,61
80,58,62
81,60,59
80,59,60
82,60,58
80,61,59
81,60,60
82,60,60
83,63,55
81,61,58
83,60,58
83,58,61
83,59,60
81,60,61
82,62,60
82,59,62
82,62,57
82,62,60
83,64,56
81,63,59
82,59,63
82,60,61
81,62,60
80,65,57
82,63,58
80,62,62
80,63,60
82,57,64
81,60,62
82,61,62
80,61,64
78,63,65
78,62,63
79,63,59
79,62,59
76,61,47
75,60,52
75,59,57
76,56,59
78,59,53
77,60,54
79,60,51
81,58,53
80,59,53
79,60,53
78,59,57
76,62,54
78,61,52
80,62,52
78,61,52
78,60,56
80,60,55
79,59,55
80,61,53
78,59,56
79,59,58
81,61,53
80,61,56
81,62,54
81,62,55
81,59,59
81,60,55
82,58,58
81,58,60
80,58,61
82,58,60
81,60,59
83,61,54
82,60,56
80,59,59
84,60,59
84,57,61
82,61,61
80,60,61
79,62,59
83,60,58
85,58,59
80,59,64
82,60,62
84,58,62
85,62,55
79,62,64
82,61,61
83,57,63
83,60,61
82,62,60
83,65,58
81,65,59
80,62,63
82,62,64
82,62,62
79,60,66
80,61,65
82,65,58
81,63,59
80,64,58
80,61,63
79,61,63
77,63,58
77,60,48
75,57,55
75,57,58
77,59,54
78,63,52
77,61,51
77,60,52
81,58,53
80,59,52
80,59,53
79,57,57
77,58,59
75,60,57
78,58,59
78,58,56
80,60,54
82,59,53
80,60,53
81,59,52
81,61,53
81,58,58
83,61,51
82,59,56
80,60,56
82,61,55
81,61,56
80,59,60
80,60,59
80,59,57
82,61,56
82,61,57
84,60,55
83,62,54
80,61,57
80,59,61
83,61,58
83,59,59
83,63,57
82,60,61
82,60,60
82,62,58
82,62,58
83,59,63
82,60,61
84,59,61
82,59,61
81,60,65
81,60,62
82,63,61
82,63,59
80,61,64
80,64,60
81,63,61
82,60,64
82,62,64
82,65,59
80,63,62
80,64,64
82,64,60
81,63,60
81,62,60
82,62,57
78,61,64
78,62,62
75,59,50
76,58,55
78,60,52
74,60,56
77,58,57
78,61,52
77,61,53
79,60,56
80,58,54
80,60,53
78,58,57
79,57,55
79,58,56
82,56,57
81,57,55
81,59,53
81,60,55
79,59,55
81,60,53
81,60,54
81,58,55
82,58,57
81,58,60
81,60,57
82,59,57
81,59,58
82,61,56
82,64,53
81,65,52
81,60,57
83,61,58
85,60,56
82,62,57
82,61,57
83,59,60
83,61,60
84,62,57
83,63,55
80,62,61
81,61,61
82,63,61
82,62,62
82,61,63
81,60,62
84,60,62
81,59,65
81,61,66
81,62,61
83,63,59
81,61,64
82,62,63
83,65,58
84,64,60
84,60,65
81,63,65
82,66,60
81,62,62
84,64,58
85,64,57
81,61,64
81,60,64
82,62,61
81,60,61
79,59,62
75,61,51
75,60,53
76,60,54
76,63,53
80,60,53
78,58,56
80,61,51
77,59,56
79,60,53
80,60,50
78,61,54
79,59,54
80,60,54
82,59,53
81,59,55
80,59,56
79,58,61
80,59,58
82,59,54
81,60,55
82,60,54
83,59,55
83,59,54
83,61,53
83,61,56
83,62,55
84,62,52
84,64,50
83,65,51
83,62,55
82,61,58
83,61,60
83,61,60
84,62,57
86,61,54
83,59,61
82,63,61
82,65,57
81,63,59
82,63,59
82,64,57
82,64,59
82,62,61
81,61,63
84,60,63
85,63,61
85,65,55
84,61,62
84,61,61
85,60,62
83,62,62
85,62,61
83,63,63
82,60,66
81,60,65
80,62,65
82,62,63
81,64,61
83,60,66
83,60,64
85,61,58
82,61,62
81,61,61
81,62,63
76,62,49
77,60,53
79,58,54
81,59,51
79,58,55
77,59,57
79,64,51
77,60,55
80,60,56
80,59,57
80,60,52
81,60,53
80,61,53
80,60,53
82,62,50
79,61,56
78,60,58
79,60,57
82,61,54
82,60,54
84,61,53
84,62,48
81,60,57
82,61,56
79,61,58
82,63,55
82,61,56
85,61,56
84,62,55
83,62,58
83,60,60
84,60,59
83,62,59
84,64,58
83,60,59
86,59,60
83,62,60
83,63,59
81,63,59
82,62,60
85,60,60
84,62,61
85,63,60
86,62,61
87,58,64
87,61,60
87,63,58
85,61,62
82,61,67
83,61,66
83,62,62
83,64,61
83,62,64
83,62,64
85,63,60
84,63,59
83,62,61
81,63,64
81,63,63
81,62,63
83,61,62
82,63,60
81,62,61
79,62,64
78,61,50
77,62,50
79,60,51
75,61,55
76,59,56
80,61,52
79,60,53
82,59,52
81,59,55
81,59,55
81,59,56
81,58,53
83,60,51
81,61,52
83,60,50
82,60,54
79,60,58
77,63,55
81,61,54
83,60,57
84,60,56
83,59,56
83,59,57
82,60,55
80,61,59
82,60,60
82,62,57
82,59,61
83,55,65
83,61,59
83,60,58
83,60,61
83,60,62
84,63,61
83,61,61
86,59,60
87,63,56
84,63,57
85,62,59
86,60,59
86,60,60
83,62,63
84,64,60
86,62,60
86,61,61
87,61,60
88,62,60
84,63,63
84,67,61
83,65,65
82,64,65
83,64,62
82,63,63
84,63,63
84,64,60
85,64,58
84,63,60
82,64,61
81,63,63
81,61,63
81,63,61
81,64,63
80,63,61
80,65,60
77,61,51
78,63,52
78,60,55
77,61,55
75,62,54
81,59,53
78,60,56
79,61,54
80,59,57
